'AdGroupId';'CampaignId';'Id';'Keyword';'ServingStatus';'State';'Status';'StrategyPriority'
3769341905;42246501;16365647261;'оспорить кадастровую стоимость недвижимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647262;'оспаривание кадастровой стоимости участка -земельных';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647263;'оспаривание кадастровой стоимости образец';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647264;'исковое оспаривание кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670507;13004592;3979301150;'земельные участки +на сылве';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647265;'исковое заявление +об оспаривании кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647266;'заявление +об оспаривании результатов определения кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647267;'заявление +об оспаривании кадастровой стоимости земельного участка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647268;'оспаривание результатов кадастровой стоимости земельных участков';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647269;'оценка +для оспаривания кадастровой стоимости здания';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647270;'заявление +о пересмотре результатов определения кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647271;'+как оспорить кадастровую стоимость объекта недвижимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647272;'+как можно оспорить кадастровую стоимость земельного участка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647273;'оспорить кадастровую стоимость помещения';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647274;'исковое заявление оспаривание кадастровой стоимости земельного участка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647275;'заявление +о пересмотре кадастровой стоимости объекта недвижимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647276;'+как оспорить кадастровую стоимость участка -земельных';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647277;'заявление +на пересмотр кадастровой стоимости земельного участка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647278;'исковое заявление пересмотр кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647279;'заявление +в комиссию пересмотр кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647280;'оспорить кадастровую стоимость земельного';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647281;'заявление +об оспаривании кадастровой стоимости участка -земельных';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647282;'оспорить кадастровую стоимость форум';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647283;'+как оспорить кадастровую стоимость объекта -недвижимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647284;'+как оспорить кадастровую стоимость земельного участка -можно';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647285;'оспаривание кадастровой стоимости земельного участка -результатов';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647286;'+как оспорить кадастровую стоимость недвижимости +для уменьшения';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647287;'оспаривание кадастровой стоимости -дела -зданий -земельных -исковое -квартиры -недвижимости -образец -результатов -судебный -участков';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647288;'дела оспаривание кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647289;'оспаривание результатов кадастровой стоимости -определения';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647290;'оценка +для оспаривания кадастровой стоимости -зданий';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647291;'+как оспорить кадастровую стоимость -зданий -квартиры -объектов -участков';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647292;'заявление +об оспаривании кадастровой стоимости образец';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341905;42246501;16365647293;'оспаривания кадастровой стоимости земельного -участков';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341906;42246501;16365647294;'оценка недвижимости +для нотариуса';'RARELY_SERVED';'ON';'ACCEPTED';'NORMAL'
3769341907;42246501;16365647295;'независимый оценщик акций';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341907;42246501;16365647296;'оценщик акций -независимый';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341907;42246501;16365647297;'отчет оценка акций +для нотариуса';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341908;42246501;16365647298;'оспорить налог +на имущество +по кадастровой стоимости';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341908;42246501;16365647299;'налог +на имущество оспорить стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341908;42246501;16365647300;'оспорить налог +на имущество -стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341908;42246501;16365647301;'оспорить налог +на недвижимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341909;42246501;16365647302;'Оценка недвижимости цена';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341909;42246501;16365647303;'Оценка недвижимости +для ипотеки';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341910;42246501;16365647304;'Стоимость оценки квартиры +для ипотеки';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341910;42246501;16365647305;'Оценка стоимости квартиры Пермь';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341910;42246501;16365647306;'Оценка квартиры +для ипотеки +в Перми стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341910;42246501;16365647307;'Оценка стоимости квартиры -перми -рыночной -сбербанк';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341910;42246501;16365647308;'Оценка квартиры сбербанк стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341911;42246501;16365647309;'оценка квартиры Пермь -стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341912;42246501;16365647310;'оценка квартиры +для ипотеки +в Перми -стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341912;42246501;16365647311;'оценка квартиры +для ипотеки -втб -стоимость -cбербанка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341912;42246501;16365647312;'оценка квартиры +для ипотеки Cбербанка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341913;42246501;16365647313;'Рыночная оценка квартиры -стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341913;42246501;16365647314;'Оценка квартиры цена';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341913;42246501;16365647315;'Заказать оценку квартиры -втб';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341913;42246501;16365647316;'Оценка квартиры +для сбербанка';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341914;42246501;16365647317;'оценка жилья Пермь';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341914;42246501;16365647318;'оценка жилья -перми';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341915;42246501;16365647319;'рыночная оценка земельного участка -стоимость';'RARELY_SERVED';'ON';'ACCEPTED';'NORMAL'
3769341916;42246501;16365647320;'оценка земельного участка стоимость Пермь';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341916;42246501;16365647321;'оценка земельного участка Пермь -стоимость';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341917;42246501;16365647322;'[оценка квартиры]';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341918;42246501;16365647323;'[оценка недвижимости]';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341919;42246501;16365647324;'втб 24 оценка квартиры +по ипотеке';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341919;42246501;16365647325;'втб банк оценка квартиры';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341919;42246501;16365647326;'втб заказать оценку квартиры';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341919;42246501;16365647327;'втб оценка квартиры -банк -24 -заказать';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341919;42246501;16365647328;'оценка квартиры +для ипотеки втб';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
3769341919;42246501;16365647329;'оценка квартиры втб 24';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721001907;13004592;3566596913;'ильинский земельные участки -!в -купить -продажа -район';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721001907;13004592;3566596914;'ильинский район земельные участки -!в -раменский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721001907;13004592;3566596915;'ильинский земельные участки продажа';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721002206;13004592;3566598924;'участок п ильинский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721002206;13004592;3566598926;'участок +в ильинском -земельный -раменский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721002586;13004592;3566599408;'ильинский участки купить -земельный -район -раменский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721002586;13004592;3566599409;'купить участок +в ильинском районе -раменский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721003225;13004592;3566600211;'участки +на берегу камы -река';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
721003225;13004592;3566600212;'земельные участки +на каме';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670501;13004592;3979301130;'мостовая земельные участки -продажа -район';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670501;13004592;3979301131;'мостовая земельные участки продажа';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670501;13004592;3979301132;'мостовая район земельные участки';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670502;13004592;3979301134;'участок +в мостовая -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670502;13004592;3979301135;'участок мостовая -!в -животное -земельный -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670505;13004592;3979301136;'купить участок +в мостовая';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670505;13004592;3979301137;'мостовая участки купить -!в';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
836670507;13004592;3979301152;'участки +на берегу сылвы';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760473;13004592;4504140858;'вернисаж земля';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760480;13004592;4504140869;'вернисаж участок';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760487;13004592;4504140883;'земельные участки +в полазне -купить -продажа';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760487;13004592;4504140884;'земельные участки полазна';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760495;13004592;4504140939;'земля +в полазне -авито -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760495;13004592;4504140940;'земля +в полазне +под ижс -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760502;13004592;4504140952;'земельный участок купить недорого -анапа -дом -екатеринбург -краснодар -краснодарский -крым -ленинградский -море -москва -подмосковье -севастополь -сочи';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760502;13004592;4504140953;'купить земельный участок -абхазия -авито -адлер -адыгея -алешиха -алушта -анапа -аренда -армения -аукцион -балашиха -бахчисарай -берег -березник -верхний -гамов -где -геленджик -городище -джубга -добрянка -договор -доля -евпатория -екатеринбург -заозерье -ижс -ильинский -казань -киров -кировск -кировский -кондратов -королев -край -краснодар -краснокамск -красноярск -крым -кунгур -купавна -кучугур -лазаревский -ленинградский -лобня -лысьва -магистральный -москва -московский -мыс -недорого -недорогой -нижневартовск -новороссийск -нытва -октябрьск -октябрьский -оренбург -пермский -петербург -под -подмосковье -промназначение -пушкин -пышма -ревда -река -россия -самар -санкт -свердловский -севастополь -сенькин -симферополь -сочи -сургут -тамань -троица -узбекистан -фрол -чайковский -челябинск -чернушка -чеховский -чусовая -ялта';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760502;13004592;4504140954;'купить земельный участок +в перми -авито -ижс -кондратов -мартьянов';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760509;13004592;4504140961;'купить земельный участок ижс -геленджик -ейск -казань -краснодар -крым -ленинградский -москва -новороссийск -под -подмосковье -сочи';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760509;13004592;4504140962;'купить земельный участок +под жилое строительство';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760509;13004592;4504140963;'купить земельный участок +под ижс -геленджик -государство -ейск -екатеринбург -казань -краснодар -крым -москва -новороссийск -правильно -самар -сочи';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760514;13004592;4504141008;'купить землю +в полазне -авито';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760514;13004592;4504141010;'купить землю +в полазне +под ижс';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760523;13004592;4504141028;'полазна купить участок';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760523;13004592;4504141029;'полазна участки -выбор -земельный -избирательный -кандидат -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1013760523;13004592;4504141031;'участок +в полазне -земельный -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798162;13004592;4751859876;'где купить землю -hearthfire -skyrim -дача -скайрим -цвет -цветок';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798162;13004592;4751859877;'купить землю +в перми -недорого -участок';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798162;13004592;4751859878;'сотка земли купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798169;13004592;4751859882;'земельные участки +в перми +под ижс -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798169;13004592;4751859883;'земельные участки +под ижс -аренда -аукцион -выделение -геленджик -договор -екатеринбург -иванов -край -краснодар -купить -минимальный -москва -новороссийск -оформление -подмосковье -подольск -самар -санкт -собственник -сочи -спб -срок -требование -ульяновск -уфа';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798169;13004592;4751859884;'земельный участок ижс -анализ -аренда -госпошлина -градостроительный -договор -дом -екатеринбург -коммуникация -краснодар -купить -москва -налог -образец -организация -оформление -перевод -пермь -петербург -планировочный -под -подмосковье -подольск -правило -распределение -регистрация -самар -санкт -снип -сочи -спб -схема -ульяновск -уфа';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798175;13004592;4751859895;'купить землю +в перми +под ижс -недорого -участок';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798175;13004592;4751859897;'купить землю ижс -екатеринбург -краснодар -крым -недорого -пермь -под -подмосковье -севастополь -сочи -устиново -участок';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798175;13004592;4751859899;'купить землю +под ижс -ижевск -краснодар -крым -подмосковье -севастополь -сочи -участок -челябинск';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798180;13004592;4751859908;'купить землю +под строительство -дом -екатеринбург -казань -петербург -санкт -севастополь -ялта';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798180;13004592;4751859909;'куплю землю +под строительство дома -екатеринбург -жилой -петербург -санкт -челябинск';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798185;13004592;4751859914;'земельный участок +под строительство дома -аренда -екатеринбург -жилой -залог -купить -многоквартирный -получать -получение -предоставление';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798185;13004592;4751859915;'купить земельный участок под -гараж -геленджик -дача -дом -екатеринбург -застройка -ижс -коммерция -коттеджный -краснодар -москва -севастополь';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798185;13004592;4751859916;'стоимость земельного участка -2009 -анализ -аренда -арендный -балансовый -безвозмездно -белгород -вид -выкуп -выкупной -выписка -дарение -дарственная -затратный -изменение -имущество -использование -калькулятор -кировский -ленинградский -межевание -межевой -налог -налоговый -нко -номер -октябрьский -определение -определять -определяться -оспаривание -отчет -оформление -оценивать -оценка -оценочный -оценщик -очистка -первоначальный -передавать -переоценка -петров -плат -показатель -право -работа -размежевание -рассчитать -рассчитываться -расчет -регистрация -рекультивация -росреестр -россия -рыночный -сведение -сервитут -складываться -смена -сочи -справка -средний -схема -счет -увеличение -удельный -узнавать -улучшение -фактор -формула -электричество';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798189;13004592;4751859926;'купить участок +в перми -дом -земельный -земля -ижс -кировск -кондратов -недорого -орджоникидзевский -соболь';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798189;13004592;4751859927;'купить участок земли -анапа -аренда -выравнивание -дачный -ижс -край -крым -море -пермь -подмосковье -река -сосновый';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798189;13004592;4751859928;'купить участок земли +в перми +под ижс';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798189;13004592;4751859930;'купить участок земли ижс -под -подмосковье';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798189;13004592;4751859931;'купить участок земли пермь -!в';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798189;13004592;4751859932;'купить участок земли +под ижс -подмосковье';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1106798196;13004592;4751859935;'купить участок ижс -анапа -геленджик -дом -екатеринбург -земельный -земля -ижевск -кировск -клинский -краснодар -крым -ленинградский -москва -недорого -под -подмосковье -самар -севастополь -смоленск -сочи';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798196;13004592;4751859936;'купить участок недорого -абхазия -анапа -берег -дача -дачный -джубга -домодедово -екатеринбург -земельный -ижс -калуга -керч -край -краснодарский -крым -мичуринский -мкад -москва -московский -новороссийск -пермь -подмосковье -река -садовый -севастополь -сочи -тюмень -успенский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798196;13004592;4751859937;'купить участок +под ижс -администрация -анапа -геленджик -евпатория -екатеринбург -земельный -земля -край -краснодар -краснодарский -крым -ленинградский -москва -пермь -подмосковье -самар -севастополь -сочи';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798201;13004592;4751859943;'купить участок +под строительство -владивосток -дом -нижний -новгород';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1106798201;13004592;4751859944;'купить участок +под строительство дома -владивосток -жилой -земельный';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323954;13004592;6511615848;'где купить земельный участок -лысьва';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323957;13004592;6511615850;'где купить землю дачи';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323959;13004592;6511615853;'дачу дом земельный участок куплю';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323962;13004592;6511615864;'дом земельным участком ижс -порядок -регистрация';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323965;13004592;6511615917;'земельные участки +в ильинском районе';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323965;13004592;6511615919;'земельные участки +в ильинском районе пермского края';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323969;13004592;6511615956;'земельные участки +в перми под ижс';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323971;13004592;6511616005;'земельные участки +в пермском районе +под ижс';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323974;13004592;6511616015;'земельные участки домом купить недорого';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616099;'купить земельный участок +под дом -строительство';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718323976;13004592;6511616018;'земельные участки ижс -аренда -градостроительный -днп -дом -екатеринбург -коммуникация -краснодар -купить -москва -назначение -налог -оформление -пермь -петербург -под -подмосковье -подольск -рассрочка -регистрация -самар -санкт -сочи -спб -ульяновск';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323976;13004592;6511616019;'земельные участки ижс коммуникациями';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323976;13004592;6511616020;'земельные участки ижс купить +в перми -под';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323979;13004592;6511616023;'земельные участки ильинском -!в -купить -продажа -район';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323979;13004592;6511616024;'земельные участки ильинском районе -!в';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323979;13004592;6511616025;'земельные участки ильинском районе пермского края -!в';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323982;13004592;6511616028;'земельные участки +на каме';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323985;13004592;6511616030;'земельные участки пермском крае +под ижс -аукцион';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323987;13004592;6511616035;'земельные участки пермь ижс -аукцион';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323987;13004592;6511616036;'земельные участки +под ижс -геленджик -екатеринбург -краснодар -краснокамск -купить -москва -московский -петербург -подмосковье -подольск -самар -санкт -сочи -спб -ульяновск -уфа';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323991;13004592;6511616037;'земельные участки полазна';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323992;13004592;6511616039;'земельный участок берегу реки купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323994;13004592;6511616042;'земельный участок +в ильинском -район';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323996;13004592;6511616044;'земельный участок +в полазне -купить -продажа';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718323996;13004592;6511616045;'земельный участок +в районе полазны';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718323998;13004592;6511616048;'земельный участок мостовая -продажа -район';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324001;13004592;6511616052;'земельный участок +под строительство дома -аренда -екатеринбург -жилой -залог -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324001;13004592;6511616053;'земельный участок +под строительство жилого дома';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324003;13004592;6511616068;'земля +в полазне пермский край -купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324007;13004592;6511616070;'земля дачного участка купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324010;13004592;6511616075;'земля +под строительство жилого дома купить';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324013;13004592;6511616078;'купить дачный участок недорого -дом -крым';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324013;13004592;6511616079;'купить дачный участок +с домом недорого';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324015;13004592;6511616082;'купить дом +с земельным участком -краснодарский';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324015;13004592;6511616083;'купить дом участком +в перми -строительство';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616088;'купить земельный участок +в области -брянский -воронежский -калининградский -королев -ленинградский -московский -свердловский';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616089;'купить земельный участок +в перми +под ижс';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616090;'купить земельный участок +в пермском крае -карагайский';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616091;'купить земельный участок +в пермском районе -карагайский';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616092;'купить земельный участок +в полазне';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616093;'купить земельный участок +в собственность';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616094;'купить земельный участок ижс -геленджик -краснодар -москва -под -подмосковье -самар -сочи';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616095;'купить земельный участок недорого -анапа -дом -москва -подмосковье -севастополь';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616096;'купить земельный участок недорогую -анапа -крым -москва -подмосковье -севастополь';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616097;'купить земельный участок под -геленджик -дача -дом -застройка -ижс -краснодар -многоэтажный -москва -севастополь';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616098;'купить земельный участок +под дачу';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616100;'купить земельный участок +под застройку';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616101;'купить земельный участок +под ижс -геленджик -краснодар -москва -пермь -самар -сочи';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616102;'купить земельный участок +под строительство дома';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616103;'купить земельный участок реки -берег';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324018;13004592;6511616104;'купить земельный участок строительства дома -под';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324021;13004592;6511616221;'купить землю +в перми -недорого -участок';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324021;13004592;6511616226;'купить землю +в перми недорого';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324024;13004592;6511616361;'купить землю +в перми +под ижс -недорого -участок';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324024;13004592;6511616362;'купить землю +в перми +под ижс недорого';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324027;13004592;6511616373;'купить землю +в перми +под строительство дома';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324027;13004592;6511616374;'купить землю +под строительство -дом -екатеринбург -петербург -санкт -севастополь -ялта';'ELIGIBLE';'SUSPENDED';'ACCEPTED';'NORMAL'
1718324027;13004592;6511616376;'купить землю +под строительство дома -екатеринбург -жилой -пермь -петербург -санкт';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
1718324031;13004592;6511616398;'купить землю +в полазне пермского края';'ELIGIBLE';'ON';'ACCEPTED';'NORMAL'
